date,movement,quality,expression,BenchmarkPct,player,Bio_completeness,Bio_composite,Msk_joint_range_completeness,Msk_joint_range_composite,Msk_load_tolerance_completeness,Msk_load_tolerance_composite,Subjective_completeness,Subjective_composite,Soreness_completeness,Soreness_composite,Sleep_completeness,Sleep_composite,emboss_baseline_score
2024-08-12,Upper Body,Push,Dynamic,109.51,Olivier Giroud,0.92,3.01,0.88,-9.7,0.89,9.47,0.92,-6.02,0.98,-3.19,0.99,-3.02,-1.57
2024-08-12,Upper Body,Pull,Isometric,95.82,Olivier Giroud,0.92,3.01,0.88,-9.7,0.89,9.47,0.92,-6.02,0.98,-3.19,0.99,-3.02,-1.57
2024-08-12,Upper Body,Pull,Dynamic,108.22,Olivier Giroud,0.92,3.01,0.88,-9.7,0.89,9.47,0.92,-6.02,0.98,-3.19,0.99,-3.02,-1.57
2024-08-12,Jump,Take off,Isometric,106.59,Olivier Giroud,0.92,3.01,0.88,-9.7,0.89,9.47,0.92,-6.02,0.98,-3.19,0.99,-3.02,-1.57
2024-08-12,Jump,Take off,Dynamic,97.24,Olivier Giroud,0.92,3.01,0.88,-9.7,0.89,9.47,0.92,-6.02,0.98,-3.19,0.99,-3.02,-1.57
2024-08-12,Jump,Land,Isometric,106.44,Olivier Giroud,0.92,3.01,0.88,-9.7,0.89,9.47,0.92,-6.02,0.98,-3.19,0.99,-3.02,-1.57
2024-08-12,Jump,Land,Dynamic,109.32,Olivier Giroud,0.92,3.01,0.88,-9.7,0.89,9.47,0.92,-6.02,0.98,-3.19,0.99,-3.02,-1.57
2024-08-12,Agility,Acceleration,Isometric,95.94,Tammy Abraham,0.88,4.96,0.96,0.89,0.94,-8.29,0.84,0.08,0.81,-4.86,0.99,1.25,-0.99
2024-08-12,Agility,Acceleration,Dynamic,107.78,Tammy Abraham,0.88,4.96,0.96,0.89,0.94,-8.29,0.84,0.08,0.81,-4.86,0.99,1.25,-0.99
2024-08-12,Sprint,Max velocity,Isometric,106.28,Tammy Abraham,0.88,4.96,0.96,0.89,0.94,-8.29,0.84,0.08,0.81,-4.86,0.99,1.25,-0.99
2024-08-12,Sprint,Max velocity,Dynamic,108.7,Tammy Abraham,0.88,4.96,0.96,0.89,0.94,-8.29,0.84,0.08,0.81,-4.86,0.99,1.25,-0.99
2024-08-12,Upper Body,Push,Isometric,93.43,Tammy Abraham,0.88,4.96,0.96,0.89,0.94,-8.29,0.84,0.08,0.81,-4.86,0.99,1.25,-0.99
2024-08-12,Upper Body,Push,Dynamic,107.46,Tammy Abraham,0.88,4.96,0.96,0.89,0.94,-8.29,0.84,0.08,0.81,-4.86,0.99,1.25,-0.99
2024-08-12,Upper Body,Pull,Isometric,100.59,Tammy Abraham,0.88,4.96,0.96,0.89,0.94,-8.29,0.84,0.08,0.81,-4.86,0.99,1.25,-0.99
2024-08-12,Upper Body,Pull,Dynamic,108.03,Tammy Abraham,0.88,4.96,0.96,0.89,0.94,-8.29,0.84,0.08,0.81,-4.86,0.99,1.25,-0.99
2024-08-12,Jump,Take off,Isometric,102.51,Tammy Abraham,0.88,4.96,0.96,0.89,0.94,-8.29,0.84,0.08,0.81,-4.86,0.99,1.25,-0.99
2024-08-12,Jump,Take off,Dynamic,90.87,Tammy Abraham,0.88,4.96,0.96,0.89,0.94,-8.29,0.84,0.08,0.81,-4.86,0.99,1.25,-0.99
2024-08-12,Jump,Land,Isometric,100.91,Tammy Abraham,0.88,4.96,0.96,0.89,0.94,-8.29,0.84,0.08,0.81,-4.86,0.99,1.25,-0.99
2024-08-12,Jump,Land,Dynamic,98.59,Tammy Abraham,0.88,4.96,0.96,0.89,0.94,-8.29,0.84,0.08,0.81,-4.86,0.99,1.25,-0.99
2024-08-12,Agility,Acceleration,Isometric,105.88,Armando Broja,0.93,-4.87,1.0,0.99,,,0.86,1.77,0.88,3.3,0.95,-5.22,-0.81
2024-08-12,Agility,Acceleration,Dynamic,101.99,Armando Broja,0.93,-4.87,1.0,0.99,,,0.86,1.77,0.88,3.3,0.95,-5.22,-0.81
2024-08-12,Sprint,Max velocity,Isometric,101.3,Armando Broja,0.93,-4.87,1.0,0.99,,,0.86,1.77,0.88,3.3,0.95,-5.22,-0.81
2024-08-12,Sprint,Max velocity,Dynamic,107.69,Armando Broja,0.93,-4.87,1.0,0.99,,,0.86,1.77,0.88,3.3,0.95,-5.22,-0.81
2024-08-12,Upper Body,Push,Isometric,95.75,Armando Broja,0.93,-4.87,1.0,0.99,,,0.86,1.77,0.88,3.3,0.95,-5.22,-0.81
2024-08-12,Upper Body,Push,Dynamic,92.34,Armando Broja,0.93,-4.87,1.0,0.99,,,0.86,1.77,0.88,3.3,0.95,-5.22,-0.81
2024-08-12,Upper Body,Pull,Isometric,103.28,Armando Broja,0.93,-4.87,1.0,0.99,,,0.86,1.77,0.88,3.3,0.95,-5.22,-0.81
2024-08-12,Upper Body,Pull,Dynamic,90.86,Armando Broja,0.93,-4.87,1.0,0.99,,,0.86,1.77,0.88,3.3,0.95,-5.22,-0.81
2024-08-12,Jump,Take off,Isometric,100.96,Armando Broja,0.93,-4.87,1.0,0.99,,,0.86,1.77,0.88,3.3,0.95,-5.22,-0.81
2024-08-12,Jump,Take off,Dynamic,97.73,Armando Broja,0.93,-4.87,1.0,0.99,,,0.86,1.77,0.88,3.3,0.95,-5.22,-0.81
2024-08-12,Jump,Land,Isometric,91.54,Armando Broja,0.93,-4.87,1.0,0.99,,,0.86,1.77,0.88,3.3,0.95,-5.22,-0.81
2024-08-12,Jump,Land,Dynamic,97.11,Armando Broja,0.93,-4.87,1.0,0.99,,,0.86,1.77,0.88,3.3,0.95,-5.22,-0.81
2024-08-12,Agility,Acceleration,Isometric,105.41,Ross Barkley,0.8,-8.43,0.87,-1.71,0.91,9.97,0.84,1.47,,,0.92,-5.85,-0.91
2024-08-12,Agility,Acceleration,Dynamic,107.59,Ross Barkley,0.8,-8.43,0.87,-1.71,0.91,9.97,0.84,1.47,,,0.92,-5.85,-0.91
2024-08-12,Sprint,Max velocity,Isometric,106.55,Ross Barkley,0.8,-8.43,0.87,-1.71,0.91,9.97,0.84,1.47,,,0.92,-5.85,-0.91
2024-08-12,Sprint,Max velocity,Dynamic,98.72,Ross Barkley,0.8,-8.43,0.87,-1.71,0.91,9.97,0.84,1.47,,,0.92,-5.85,-0.91
2024-08-12,Upper Body,Push,Isometric,101.85,Ross Barkley,0.8,-8.43,0.87,-1.71,0.91,9.97,0.84,1.47,,,0.92,-5.85,-0.91
2024-08-12,Upper Body,Push,Dynamic,99.67,Ross Barkley,0.8,-8.43,0.87,-1.71,0.91,9.97,0.84,1.47,,,0.92,-5.85,-0.91
2024-08-12,Upper Body,Pull,Isometric,94.39,Ross Barkley,0.8,-8.43,0.87,-1.71,0.91,9.97,0.84,1.47,,,0.92,-5.85,-0.91
2024-08-12,Upper Body,Pull,Dynamic,109.17,Ross Barkley,0.8,-8.43,0.87,-1.71,0.91,9.97,0.84,1.47,,,0.92,-5.85,-0.91
2024-08-12,Jump,Take off,Isometric,93.59,Ross Barkley,0.8,-8.43,0.87,-1.71,0.91,9.97,0.84,1.47,,,0.92,-5.85,-0.91
2024-08-12,Jump,Take off,Dynamic,96.48,Ross Barkley,0.8,-8.43,0.87,-1.71,0.91,9.97,0.84,1.47,,,0.92,-5.85,-0.91
2024-08-12,Jump,Land,Isometric,93.65,Ross Barkley,0.8,-8.43,0.87,-1.71,0.91,9.97,0.84,1.47,,,0.92,-5.85,-0.91
2024-08-12,Jump,Land,Dynamic,92.42,Ross Barkley,0.8,-8.43,0.87,-1.71,0.91,9.97,0.84,1.47,,,0.92,-5.85,-0.91
2024-08-12,Agility,Acceleration,Isometric,107.72,Callum Hudson-Odoi,0.99,-7.92,0.85,-8.96,,,0.88,-7.89,0.97,-1.83,0.8,-9.76,-7.27
2024-08-12,Agility,Acceleration,Dynamic,106.35,Callum Hudson-Odoi,0.99,-7.92,0.85,-8.96,,,0.88,-7.89,0.97,-1.83,0.8,-9.76,-7.27
2024-08-12,Sprint,Max velocity,Isometric,95.73,Callum Hudson-Odoi,0.99,-7.92,0.85,-8.96,,,0.88,-7.89,0.97,-1.83,0.8,-9.76,-7.27
2024-08-12,Sprint,Max velocity,Dynamic,103.36,Callum Hudson-Odoi,0.99,-7.92,0.85,-8.96,,,0.88,-7.89,0.97,-1.83,0.8,-9.76,-7.27
2024-08-12,Upper Body,Push,Isometric,97.66,Callum Hudson-Odoi,0.99,-7.92,0.85,-8.96,,,0.88,-7.89,0.97,-1.83,0.8,-9.76,-7.27
2024-08-12,Upper Body,Push,Dynamic,100.8,Callum Hudson-Odoi,0.99,-7.92,0.85,-8.96,,,0.88,-7.89,0.97,-1.83,0.8,-9.76,-7.27
2024-08-12,Upper Body,Pull,Isometric,93.25,Callum Hudson-Odoi,0.99,-7.92,0.85,-8.96,,,0.88,-7.89,0.97,-1.83,0.8,-9.76,-7.27
2024-08-12,Upper Body,Pull,Dynamic,105.47,Callum Hudson-Odoi,0.99,-7.92,0.85,-8.96,,,0.88,-7.89,0.97,-1.83,0.8,-9.76,-7.27
2024-08-12,Jump,Take off,Isometric,101.43,Callum Hudson-Odoi,0.99,-7.92,0.85,-8.96,,,0.88,-7.89,0.97,-1.83,0.8,-9.76,-7.27
2024-08-12,Jump,Take off,Dynamic,91.08,Callum Hudson-Odoi,0.99,-7.92,0.85,-8.96,,,0.88,-7.89,0.97,-1.83,0.8,-9.76,-7.27
2024-08-12,Jump,Land,Isometric,105.96,Callum Hudson-Odoi,0.99,-7.92,0.85,-8.96,,,0.88,-7.89,0.97,-1.83,0.8,-9.76,-7.27
2024-08-12,Jump,Land,Dynamic,91.19,Callum Hudson-Odoi,0.99,-7.92,0.85,-8.96,,,0.88,-7.89,0.97,-1.83,0.8,-9.76,-7.27
2024-08-12,Agility,Acceleration,Isometric,108.62,Emerson Palmieri,,,0.89,-1.1,0.88,-9.01,0.94,-7.19,0.96,-2.4,0.84,9.35,-2.07
2024-08-12,Agility,Acceleration,Dynamic,107.9,Emerson Palmieri,,,0.89,-1.1,0.88,-9.01,0.94,-7.19,0.96,-2.4,0.84,9.35,-2.07
2024-08-12,Sprint,Max velocity,Isometric,101.17,Emerson Palmieri,,,0.89,-1.1,0.88,-9.01,0.94,-7.19,0.96,-2.4,0.84,9.35,-2.07
2024-08-12,Sprint,Max velocity,Dynamic,93.66,Emerson Palmieri,,,0.89,-1.1,0.88,-9.01,0.94,-7.19,0.96,-2.4,0.84,9.35,-2.07
2024-08-12,Upper Body,Push,Isometric,109.8,Emerson Palmieri,,,0.89,-1.1,0.88,-9.01,0.94,-7.19,0.96,-2.4,0.84,9.35,-2.07
2024-08-12,Upper Body,Push,Dynamic,96.72,Emerson Palmieri,,,0.89,-1.1,0.88,-9.01,0.94,-7.19,0.96,-2.4,0.84,9.35,-2.07
2024-08-12,Upper Body,Pull,Isometric,96.42,Emerson Palmieri,,,0.89,-1.1,0.88,-9.01,0.94,-7.19,0.96,-2.4,0.84,9.35,-2.07
2024-08-12,Upper Body,Pull,Dynamic,92.19,Emerson Palmieri,,,0.89,-1.1,0.88,-9.01,0.94,-7.19,0.96,-2.4,0.84,9.35,-2.07
2024-08-12,Jump,Take off,Isometric,96.75,Emerson Palmieri,,,0.89,-1.1,0.88,-9.01,0.94,-7.19,0.96,-2.4,0.84,9.35,-2.07
2024-08-12,Jump,Take off,Dynamic,105.34,Emerson Palmieri,,,0.89,-1.1,0.88,-9.01,0.94,-7.19,0.96,-2.4,0.84,9.35,-2.07
2024-08-12,Jump,Land,Isometric,108.06,Emerson Palmieri,,,0.89,-1.1,0.88,-9.01,0.94,-7.19,0.96,-2.4,0.84,9.35,-2.07
2024-08-12,Jump,Land,Dynamic,101.0,Emerson Palmieri,,,0.89,-1.1,0.88,-9.01,0.94,-7.19,0.96,-2.4,0.84,9.35,-2.07
2024-08-12,Agility,Acceleration,Isometric,97.22,Ricardo Pereira,0.8,-1.92,0.87,2.77,,,0.82,-9.66,0.96,-8.57,1.0,-9.0,-5.28
2024-08-12,Agility,Acceleration,Dynamic,103.18,Ricardo Pereira,0.8,-1.92,0.87,2.77,,,0.82,-9.66,0.96,-8.57,1.0,-9.0,-5.28
2024-08-12,Sprint,Max velocity,Isometric,97.11,Ricardo Pereira,0.8,-1.92,0.87,2.77,,,0.82,-9.66,0.96,-8.57,1.0,-9.0,-5.28
2024-08-12,Sprint,Max velocity,Dynamic,96.88,Ricardo Pereira,0.8,-1.92,0.87,2.77,,,0.82,-9.66,0.96,-8.57,1.0,-9.0,-5.28
2024-08-12,Upper Body,Push,Isometric,109.62,Ricardo Pereira,0.8,-1.92,0.87,2.77,,,0.82,-9.66,0.96,-8.57,1.0,-9.0,-5.28
2024-08-12,Upper Body,Push,Dynamic,105.26,Ricardo Pereira,0.8,-1.92,0.87,2.77,,,0.82,-9.66,0.96,-8.57,1.0,-9.0,-5.28
2024-08-12,Upper Body,Pull,Isometric,101.23,Ricardo Pereira,0.8,-1.92,0.87,2.77,,,0.82,-9.66,0.96,-8.57,1.0,-9.0,-5.28
2024-08-12,Upper Body,Pull,Dynamic,106.72,Ricardo Pereira,0.8,-1.92,0.87,2.77,,,0.82,-9.66,0.96,-8.57,1.0,-9.0,-5.28
2024-08-12,Jump,Take off,Isometric,104.41,Ricardo Pereira,0.8,-1.92,0.87,2.77,,,0.82,-9.66,0.96,-8.57,1.0,-9.0,-5.28
2024-08-12,Jump,Take off,Dynamic,92.88,Ricardo Pereira,0.8,-1.92,0.87,2.77,,,0.82,-9.66,0.96,-8.57,1.0,-9.0,-5.28
2024-08-12,Jump,Land,Isometric,109.72,Ricardo Pereira,0.8,-1.92,0.87,2.77,,,0.82,-9.66,0.96,-8.57,1.0,-9.0,-5.28
2024-08-12,Jump,Land,Dynamic,90.68,Ricardo Pereira,0.8,-1.92,0.87,2.77,,,0.82,-9.66,0.96,-8.57,1.0,-9.0,-5.28
2024-08-12,Agility,Acceleration,Isometric,103.69,João Félix,0.83,8.32,0.87,8.38,,,,,0.8,1.09,0.84,-6.15,2.91
2024-08-12,Agility,Acceleration,Dynamic,95.95,João Félix,0.83,8.32,0.87,8.38,,,,,0.8,1.09,0.84,-6.15,2.91
2024-08-12,Sprint,Max velocity,Isometric,102.07,João Félix,0.83,8.32,0.87,8.38,,,,,0.8,1.09,0.84,-6.15,2.91
2024-08-12,Sprint,Max velocity,Dynamic,90.35,João Félix,0.83,8.32,0.87,8.38,,,,,0.8,1.09,0.84,-6.15,2.91
2024-08-12,Upper Body,Push,Isometric,97.87,João Félix,0.83,8.32,0.87,8.38,,,,,0.8,1.09,0.84,-6.15,2.91
2024-08-12,Upper Body,Push,Dynamic,99.89,João Félix,0.83,8.32,0.87,8.38,,,,,0.8,1.09,0.84,-6.15,2.91
2024-08-12,Upper Body,Pull,Isometric,106.86,João Félix,0.83,8.32,0.87,8.38,,,,,0.8,1.09,0.84,-6.15,2.91
2024-08-12,Upper Body,Pull,Dynamic,92.63,João Félix,0.83,8.32,0.87,8.38,,,,,0.8,1.09,0.84,-6.15,2.91
2024-08-12,Jump,Take off,Isometric,100.77,João Félix,0.83,8.32,0.87,8.38,,,,,0.8,1.09,0.84,-6.15,2.91
2024-08-12,Jump,Take off,Dynamic,106.16,João Félix,0.83,8.32,0.87,8.38,,,,,0.8,1.09,0.84,-6.15,2.91
2024-08-12,Jump,Land,Isometric,94.93,João Félix,0.83,8.32,0.87,8.38,,,,,0.8,1.09,0.84,-6.15,2.91
2024-08-12,Jump,Land,Dynamic,93.99,João Félix,0.83,8.32,0.87,8.38,,,,,0.8,1.09,0.84,-6.15,2.91
2024-08-12,Agility,Acceleration,Isometric,95.87,Hakim Ziyech,0.98,1.39,0.89,8.03,0.81,-8.44,0.92,4.23,0.96,3.66,0.91,-3.5,0.9
2024-08-12,Agility,Acceleration,Dynamic,96.33,Hakim Ziyech,0.98,1.39,0.89,8.03,0.81,-8.44,0.92,4.23,0.96,3.66,0.91,-3.5,0.9
2024-08-12,Sprint,Max velocity,Isometric,98.89,Hakim Ziyech,0.98,1.39,0.89,8.03,0.81,-8.44,0.92,4.23,0.96,3.66,0.91,-3.5,0.9
2024-08-12,Sprint,Max velocity,Dynamic,103.23,Hakim Ziyech,0.98,1.39,0.89,8.03,0.81,-8.44,0.92,4.23,0.96,3.66,0.91,-3.5,0.9
2024-08-12,Upper Body,Push,Isometric,97.77,Hakim Ziyech,0.98,1.39,0.89,8.03,0.81,-8.44,0.92,4.23,0.96,3.66,0.91,-3.5,0.9
2024-08-12,Upper Body,Push,Dynamic,95.21,Hakim Ziyech,0.98,1.39,0.89,8.03,0.81,-8.44,0.92,4.23,0.96,3.66,0.91,-3.5,0.9
2024-08-12,Upper Body,Pull,Isometric,90.8,Hakim Ziyech,0.98,1.39,0.89,8.03,0.81,-8.44,0.92,4.23,0.96,3.66,0.91,-3.5,0.9
2024-08-12,Upper Body,Pull,Dynamic,101.35,Hakim Ziyech,0.98,1.39,0.89,8.03,0.81,-8.44,0.92,4.23,0.96,3.66,0.91,-3.5,0.9
2024-08-12,Jump,Take off,Isometric,101.06,Hakim Ziyech,0.98,1.39,0.89,8.03,0.81,-8.44,0.92,4.23,0.96,3.66,0.91,-3.5,0.9
2024-08-12,Jump,Take off,Dynamic,97.94,Hakim Ziyech,0.98,1.39,0.89,8.03,0.81,-8.44,0.92,4.23,0.96,3.66,0.91,-3.5,0.9
2024-08-12,Jump,Land,Isometric,95.93,Hakim Ziyech,0.98,1.39,0.89,8.03,0.81,-8.44,0.92,4.23,0.96,3.66,0.91,-3.5,0.9
2024-08-12,Jump,Land,Dynamic,98.46,Hakim Ziyech,0.98,1.39,0.89,8.03,0.81,-8.44,0.92,4.23,0.96,3.66,0.91,-3.5,0.9
2024-08-19,Agility,Acceleration,Isometric,105.31,Kepa Arrizabalaga,,,0.87,-4.34,0.93,-5.66,0.94,-8.89,0.92,-9.75,0.87,0.82,-5.56
2024-08-19,Agility,Acceleration,Dynamic,95.4,Kepa Arrizabalaga,,,0.87,-4.34,0.93,-5.66,0.94,-8.89,0.92,-9.75,0.87,0.82,-5.56
2024-08-19,Sprint,Max velocity,Isometric,106.88,Kepa Arrizabalaga,,,0.87,-4.34,0.93,-5.66,0.94,-8.89,0.92,-9.75,0.87,0.82,-5.56
2024-08-19,Sprint,Max velocity,Dynamic,91.04,Kepa Arrizabalaga,,,0.87,-4.34,0.93,-5.66,0.94,-8.89,0.92,-9.75,0.87,0.82,-5.56
2024-08-19,Upper Body,Push,Isometric,97.91,Kepa Arrizabalaga,,,0.87,-4.34,0.93,-5.66,0.94,-8.89,0.92,-9.75,0.87,0.82,-5.56
2024-08-19,Upper Body,Push,Dynamic,98.28,Kepa Arrizabalaga,,,0.87,-4.34,0.93,-5.66,0.94,-8.89,0.92,-9.75,0.87,0.82,-5.56
2024-08-19,Upper Body,Pull,Isometric,109.75,Kepa Arrizabalaga,,,0.87,-4.34,0.93,-5.66,0.94,-8.89,0.92,-9.75,0.87,0.82,-5.56
2024-08-19,Upper Body,Pull,Dynamic,107.74,Kepa Arrizabalaga,,,0.87,-4.34,0.93,-5.66,0.94,-8.89,0.92,-9.75,0.87,0.82,-5.56
2024-08-19,Jump,Take off,Isometric,107.49,Kepa Arrizabalaga,,,0.87,-4.34,0.93,-5.66,0.94,-8.89,0.92,-9.75,0.87,0.82,-5.56
2024-08-19,Jump,Take off,Dynamic,96.44,Kepa Arrizabalaga,,,0.87,-4.34,0.93,-5.66,0.94,-8.89,0.92,-9.75,0.87,0.82,-5.56
2024-08-19,Jump,Land,Isometric,93.82,Kepa Arrizabalaga,,,0.87,-4.34,0.93,-5.66,0.94,-8.89,0.92,-9.75,0.87,0.82,-5.56
2024-08-19,Jump,Land,Dynamic,94.43,Kepa Arrizabalaga,,,0.87,-4.34,0.93,-5.66,0.94,-8.89,0.92,-9.75,0.87,0.82,-5.56
2024-08-19,Agility,Acceleration,Isometric,105.94,Édouard Mendy,0.93,-5.06,0.81,2.37,0.99,5.9,0.86,-1.6,0.98,-5.69,0.82,-2.38,-1.08
2024-08-19,Agility,Acceleration,Dynamic,98.11,Édouard Mendy,0.93,-5.06,0.81,2.37,0.99,5.9,0.86,-1.6,0.98,-5.69,0.82,-2.38,-1.08
2024-08-19,Sprint,Max velocity,Isometric,109.54,Édouard Mendy,0.93,-5.06,0.81,2.37,0.99,5.9,0.86,-1.6,0.98,-5.69,0.82,-2.38,-1.08
2024-08-19,Sprint,Max velocity,Dynamic,109.04,Édouard Mendy,0.93,-5.06,0.81,2.37,0.99,5.9,0.86,-1.6,0.98,-5.69,0.82,-2.38,-1.08
2024-08-19,Upper Body,Push,Isometric,106.29,Édouard Mendy,0.93,-5.06,0.81,2.37,0.99,5.9,0.86,-1.6,0.98,-5.69,0.82,-2.38,-1.08
2024-08-19,Upper Body,Push,Dynamic,99.42,Édouard Mendy,0.93,-5.06,0.81,2.37,0.99,5.9,0.86,-1.6,0.98,-5.69,0.82,-2.38,-1.08
2024-08-19,Upper Body,Pull,Isometric,91.41,Édouard Mendy,0.93,-5.06,0.81,2.37,0.99,5.9,0.86,-1.6,0.98,-5.69,0.82,-2.38,-1.08
2024-08-19,Upper Body,Pull,Dynamic,91.76,Édouard Mendy,0.93,-5.06,0.81,2.37,0.99,5.9,0.86,-1.6,0.98,-5.69,0.82,-2.38,-1.08
2024-08-19,Jump,Take off,Isometric,96.08,Édouard Mendy,0.93,-5.06,0.81,2.37,0.99,5.9,0.86,-1.6,0.98,-5.69,0.82,-2.38,-1.08
2024-08-19,Jump,Take off,Dynamic,91.11,Édouard Mendy,0.93,-5.06,0.81,2.37,0.99,5.9,0.86,-1.6,0.98,-5.69,0.82,-2.38,-1.08
2024-08-19,Jump,Land,Isometric,102.21,Édouard Mendy,0.93,-5.06,0.81,2.37,0.99,5.9,0.86,-1.6,0.98,-5.69,0.82,-2.38,-1.08
2024-08-19,Jump,Land,Dynamic,109.1,Édouard Mendy,0.93,-5.06,0.81,2.37,0.99,5.9,0.86,-1.6,0.98,-5.69,0.82,-2.38,-1.08
2024-08-19,Agility,Acceleration,Isometric,102.3,Reece James,1.0,-9.38,0.95,-1.53,0.96,6.19,0.99,0.63,0.81,-5.44,0.99,-9.42,-3.16
2024-08-19,Agility,Acceleration,Dynamic,98.31,Reece James,1.0,-9.38,0.95,-1.53,0.96,6.19,0.99,0.63,0.81,-5.44,0.99,-9.42,-3.16
2024-08-19,Sprint,Max velocity,Isometric,108.85,Reece James,1.0,-9.38,0.95,-1.53,0.96,6.19,0.99,0.63,0.81,-5.44,0.99,-9.42,-3.16
2024-08-19,Sprint,Max velocity,Dynamic,104.32,Reece James,1.0,-9.38,0.95,-1.53,0.96,6.19,0.99,0.63,0.81,-5.44,0.99,-9.42,-3.16
2024-08-19,Upper Body,Push,Isometric,92.55,Reece James,1.0,-9.38,0.95,-1.53,0.96,6.19,0.99,0.63,0.81,-5.44,0.99,-9.42,-3.16
2024-08-19,Upper Body,Push,Dynamic,97.46,Reece James,1.0,-9.38,0.95,-1.53,0.96,6.19,0.99,0.63,0.81,-5.44,0.99,-9.42,-3.16
2024-08-19,Upper Body,Pull,Isometric,90.36,Reece James,1.0,-9.38,0.95,-1.53,0.96,6.19,0.99,0.63,0.81,-5.44,0.99,-9.42,-3.16
2024-08-19,Upper Body,Pull,Dynamic,95.46,Reece James,1.0,-9.38,0.95,-1.53,0.96,6.19,0.99,0.63,0.81,-5.44,0.99,-9.42,-3.16
2024-08-19,Jump,Take off,Isometric,100.35,Reece James,1.0,-9.38,0.95,-1.53,0.96,6.19,0.99,0.63,0.81,-5.44,0.99,-9.42,-3.16
2024-08-19,Jump,Take off,Dynamic,106.54,Reece James,1.0,-9.38,0.95,-1.53,0.96,6.19,0.99,0.63,0.81,-5.44,0.99,-9.42,-3.16
2024-08-19,Jump,Land,Isometric,109.52,Reece James,1.0,-9.38,0.95,-1.53,0.96,6.19,0.99,0.63,0.81,-5.44,0.99,-9.42,-3.16
2024-08-19,Jump,Land,Dynamic,90.32,Reece James,1.0,-9.38,0.95,-1.53,0.96,6.19,0.99,0.63,0.81,-5.44,0.99,-9.42,-3.16
2024-08-19,Agility,Acceleration,Isometric,91.29,Ben Chilwell,0.84,4.48,0.9,-1.71,0.9,2.22,,,0.94,5.06,0.8,-7.65,0.48
2024-08-19,Agility,Acceleration,Dynamic,95.41,Ben Chilwell,0.84,4.48,0.9,-1.71,0.9,2.22,,,0.94,5.06,0.8,-7.65,0.48
2024-08-19,Sprint,Max velocity,Isometric,101.35,Ben Chilwell,0.84,4.48,0.9,-1.71,0.9,2.22,,,0.94,5.06,0.8,-7.65,0.48
2024-08-19,Sprint,Max velocity,Dynamic,104.48,Ben Chilwell,0.84,4.48,0.9,-1.71,0.9,2.22,,,0.94,5.06,0.8,-7.65,0.48
2024-08-19,Upper Body,Push,Isometric,105.45,Ben Chilwell,0.84,4.48,0.9,-1.71,0.9,2.22,,,0.94,5.06,0.8,-7.65,0.48
2024-08-19,Upper Body,Push,Dynamic,108.24,Ben Chilwell,0.84,4.48,0.9,-1.71,0.9,2.22,,,0.94,5.06,0.8,-7.65,0.48
2024-08-19,Upper Body,Pull,Isometric,96.24,Ben Chilwell,0.84,4.48,0.9,-1.71,0.9,2.22,,,0.94,5.06,0.8,-7.65,0.48
2024-08-19,Upper Body,Pull,Dynamic,109.33,Ben Chilwell,0.84,4.48,0.9,-1.71,0.9,2.22,,,0.94,5.06,0.8,-7.65,0.48
2024-08-19,Jump,Take off,Isometric,99.95,Ben Chilwell,0.84,4.48,0.9,-1.71,0.9,2.22,,,0.94,5.06,0.8,-7.65,0.48
2024-08-19,Jump,Take off,Dynamic,108.92,Ben Chilwell,0.84,4.48,0.9,-1.71,0.9,2.22,,,0.94,5.06,0.8,-7.65,0.48
2024-08-19,Jump,Land,Isometric,91.79,Ben Chilwell,0.84,4.48,0.9,-1.71,0.9,2.22,,,0.94,5.06,0.8,-7.65,0.48
2024-08-19,Jump,Land,Dynamic,97.16,Ben Chilwell,0.84,4.48,0.9,-1.71,0.9,2.22,,,0.94,5.06,0.8,-7.65,0.48
2024-08-19,Agility,Acceleration,Isometric,108.62,César Azpilicueta,0.89,-2.88,0.99,1.46,0.81,-6.63,0.9,-9.77,0.91,4.05,0.85,-9.5,-3.88
2024-08-19,Agility,Acceleration,Dynamic,97.29,César Azpilicueta,0.89,-2.88,0.99,1.46,0.81,-6.63,0.9,-9.77,0.91,4.05,0.85,-9.5,-3.88
2024-08-19,Sprint,Max velocity,Isometric,90.71,César Azpilicueta,0.89,-2.88,0.99,1.46,0.81,-6.63,0.9,-9.77,0.91,4.05,0.85,-9.5,-3.88
2024-08-19,Sprint,Max velocity,Dynamic,98.08,César Azpilicueta,0.89,-2.88,0.99,1.46,0.81,-6.63,0.9,-9.77,0.91,4.05,0.85,-9.5,-3.88
2024-08-19,Upper Body,Push,Isometric,91.17,César Azpilicueta,0.89,-2.88,0.99,1.46,0.81,-6.63,0.9,-9.77,0.91,4.05,0.85,-9.5,-3.88
2024-08-19,Upper Body,Push,Dynamic,109.46,César Azpilicueta,0.89,-2.88,0.99,1.46,0.81,-6.63,0.9,-9.77,0.91,4.05,0.85,-9.5,-3.88
2024-08-19,Upper Body,Pull,Isometric,109.3,César Azpilicueta,0.89,-2.88,0.99,1.46,0.81,-6.63,0.9,-9.77,0.91,4.05,0.85,-9.5,-3.88
2024-08-19,Upper Body,Pull,Dynamic,95.18,César Azpilicueta,0.89,-2.88,0.99,1.46,0.81,-6.63,0.9,-9.77,0.91,4.05,0.85,-9.5,-3.88
